Xpos,Ypos,m_z,mobility,inten,msFWHM,mobilityFWHM
0.0000,0.0000,134.8693,20.095,1480,0.010788,1.749
0.0000,0.0000,201.1174,37.637,831,0.015998,2.339
0.0000,0.0000,304.9232,39.114,690,0.019179,1.906
0.0000,0.0000,406.9737,60.372,607,0.028284,2.214
0.0000,0.0000,311.0684,53.078,699,0.016513,2.159
0.0000,0.0000,310.0766,53.174,1447,0.018208,2.359
0.0000,0.0000,309.0728,53.294,8783,0.017101,2.272
0.0000,0.0000,967.1564,136.672,189,0.034466,2.172
0.0000,0.0000,711.0602,99.643,338,0.047866,4.210
0.0000,0.0000,657.1029,104.836,403,0.040502,2.549
0.0000,0.0000,658.1079,104.261,438,0.03095,2.808
0.0000,0.0000,710.0653,99.681,466,0.037657,2.808
0.0000,0.0000,643.1450,99.915,495,0.032554,3.537
0.0000,0.0000,343.0524,54.164,551,0.022144,2.328
0.0000,0.0000,682.0745,99.439,564,0.021808,2.766
0.0000,0.0000,439.0304,67.723,574,0.025294,3.376
0.0000,0.0000,642.1386,99.696,603,0.028335,2.567
0.0000,0.0000,436.9476,63.071,759,0.021213,2.191
0.0000,0.0000,683.0741,99.660,874,0.03528,3.409
0.0000,0.0000,434.9478,62.952,1199,0.023918,2.600
0.0000,0.0000,709.0464,99.889,1387,0.028169,3.253
0.0000,0.0000,641.1327,99.659,1688,0.027139,3.856
0.0000,0.0000,681.0725,99.776,1690,0.028002,3.387
0.0000,0.0000,309.2838,53.433,2094,0.015372,2.359
0.0000,0.0000,406.9740,60.702,2107,0.020564,2.731
0.0000,0.0000,408.9730,60.884,2108,0.024004,2.237
0.0000,0.0000,309.1707,53.388,3330,0.015716,2.346
0.0000,0.0000,311.0704,53.490,3458,0.018847,2.530
0.0000,0.0000,310.0758,53.362,10698,0.01578,2.601
0.0000,0.0000,309.0737,53.395,62092,0.016888,2.629
0.0000,0.0000,983.1537,133.685,321,0.032754,2.975
0.0000,0.0000,703.1026,107.062,484,0.024304,3.454
0.0000,0.0000,594.3283,96.102,517,0.035022,2.872
0.0000,0.0000,711.0360,98.610,518,0.043812,2.524
0.0000,0.0000,710.0512,99.491,544,0.028091,4.035
0.0000,0.0000,439.0359,67.321,571,0.02459,3.140
0.0000,0.0000,968.1773,134.225,603,0.041196,3.164
0.0000,0.0000,643.1351,99.433,618,0.026039,3.217
0.0000,0.0000,410.9670,60.031,629,0.023343,2.970
0.0000,0.0000,394.0638,63.654,647,0.020438,2.083
0.0000,0.0000,309.5111,52.872,724,0.01719,2.133
0.0000,0.0000,343.0508,53.995,726,0.01947,2.417
0.0000,0.0000,967.1760,135.520,762,0.042068,3.290
0.0000,0.0000,309.5591,52.818,834,0.020333,2.188
0.0000,0.0000,310.1721,52.806,888,0.014438,1.866
0.0000,0.0000,312.0715,52.920,893,0.023031,2.305
0.0000,0.0000,682.0734,98.963,929,0.032909,3.461
0.0000,0.0000,593.3413,95.814,931,0.033488,3.471
0.0000,0.0000,436.9437,62.929,997,0.024124,2.702
0.0000,0.0000,309.2309,52.786,1023,0.013857,2.217
0.0000,0.0000,642.1415,99.038,1023,0.034701,3.869
0.0000,0.0000,657.1076,102.768,1235,0.035092,3.462
0.0000,0.0000,683.0759,100.013,1248,0.033012,4.099
0.0000,0.0000,602.3654,96.324,1252,0.022143,3.496
0.0000,0.0000,709.0493,98.698,1679,0.032411,3.654
0.0000,0.0000,434.9454,62.801,1729,0.020562,2.523
0.0000,0.0000,681.0726,99.188,2295,0.028506,4.223
0.0000,0.0000,408.9709,59.649,2702,0.020221,2.600
0.0000,0.0000,406.9731,59.836,2943,0.018393,2.553
0.0000,0.0000,592.3354,95.959,3889,0.028812,3.135
0.0000,0.0000,641.1354,99.081,4265,0.028976,3.891
0.0000,0.0000,309.2848,52.807,5085,0.014908,2.231
0.0000,0.0000,309.1710,52.808,7569,0.016021,2.281
0.0000,0.0000,311.0717,52.743,8758,0.018458,2.526
0.0000,0.0000,310.0744,52.803,23775,0.016613,2.445
0.0000,0.0000,309.0764,52.809,109658,0.015299,2.606
0.0000,0.0000,312.0676,53.009,380,0.025556,3.202
0.0000,0.0000,711.0421,99.629,415,0.02921,3.050
0.0000,0.0000,967.1915,135.681,446,0.050175,3.636
0.0000,0.0000,394.0554,64.347,572,0.020464,2.787
0.0000,0.0000,682.0754,99.761,622,0.029232,2.117
0.0000,0.0000,343.0568,53.526,654,0.019495,2.479
0.0000,0.0000,709.0484,99.578,697,0.033885,4.300
0.0000,0.0000,642.1350,99.331,767,0.031693,3.178
0.0000,0.0000,657.1127,103.608,875,0.028259,2.411
0.0000,0.0000,603.3640,96.918,880,0.027669,3.741
0.0000,0.0000,436.9417,62.619,928,0.02592,2.788
0.0000,0.0000,434.9485,62.646,1368,0.019859,2.344
0.0000,0.0000,683.0701,99.960,1416,0.024851,3.518
0.0000,0.0000,408.9667,59.979,1428,0.025095,2.795
0.0000,0.0000,681.0765,99.395,1675,0.03249,3.694
0.0000,0.0000,602.3679,96.693,1808,0.033263,3.150
0.0000,0.0000,641.1308,99.921,1912,0.031971,3.621
0.0000,0.0000,594.3372,96.196,1964,0.030951,4.086
0.0000,0.0000,309.2835,53.021,2144,0.014382,1.966
0.0000,0.0000,593.3393,95.684,2351,0.02717,3.309
0.0000,0.0000,406.9727,59.914,2693,0.020757,2.834
0.0000,0.0000,309.1713,53.065,3379,0.015752,2.142
0.0000,0.0000,311.0697,53.006,4431,0.018041,2.694
0.0000,0.0000,592.3353,96.279,5367,0.027059,4.051
0.0000,0.0000,310.0713,52.787,12429,0.01883,2.651
0.0000,0.0000,309.0748,53.026,68561,0.014183,2.669
0.0000,0.0000,603.3707,96.424,582,0.028345,2.327
0.0000,0.0000,641.1409,99.951,616,0.030108,3.709
0.0000,0.0000,309.1706,53.296,924,0.016097,2.044
0.0000,0.0000,408.9721,61.026,1021,0.026198,2.306
0.0000,0.0000,593.3427,96.146,1063,0.024298,2.840
0.0000,0.0000,594.3310,96.561,1164,0.027347,3.986
0.0000,0.0000,406.9720,60.864,1313,0.021032,2.413
0.0000,0.0000,311.0718,53.708,1332,0.026735,2.121
0.0000,0.0000,602.3637,97.245,2138,0.027687,3.509
0.0000,0.0000,592.3361,96.388,3033,0.026916,2.988
0.0000,0.0000,310.0696,53.245,4980,0.019803,2.310
0.0000,0.0000,309.0713,53.320,22912,0.017808,2.355
0.0000,0.0000,310.0683,52.704,781,0.025795,2.861
0.0000,0.0000,134.8681,20.419,927,0.009536,2.449
0.0000,0.0000,309.0697,53.280,3085,0.017912,3.043
0.0000,0.0000,134.8705,20.041,901,0.013781,2.143
0.0000,0.0000,309.0735,52.901,1079,0.01898,1.940
0.0000,0.0000,621.2620,126.195,519,0.030491,3.748
0.0000,0.0000,134.8682,20.354,952,0.0098505,2.163
0.0000,0.0000,229.0530,44.952,915,0.014878,2.028
0.0000,0.0000,209.0880,41.871,1141,0.013064,3.063
0.0000,0.0000,555.2763,90.395,2782,0.023879,2.735
0.0000,0.0000,554.2733,90.319,8567,0.023733,3.126
0.0000,0.0000,503.2187,80.035,635,0.023172,3.888
0.0000,0.0000,263.8835,36.396,1008,0.015324,2.240
0.0000,0.0000,215.1334,40.055,1051,0.012882,2.128
0.0000,0.0000,171.1041,36.027,915,0.011887,2.621
0.0000,0.0000,134.8679,20.921,753,0.010175,3.078
0.0000,0.0000,242.1836,46.640,840,0.01501,2.524
0.0000,0.0000,464.0789,67.880,653,0.02045,1.807
0.0000,0.0000,242.1820,46.834,1725,0.016855,2.155
0.0000,0.0000,242.1776,46.545,472,0.016527,3.420
0.0000,0.0000,464.0824,67.657,1095,0.026825,2.740
0.0000,0.0000,464.0829,68.010,708,0.034609,2.545
0.0000,0.0000,464.0826,67.401,517,0.025765,2.336
0.0000,0.0000,321.0839,60.347,554,0.020289,2.979
0.0000,0.0000,639.2611,122.096,577,0.03689,4.727
0.0000,0.0000,223.1058,44.658,996,0.013296,2.407
0.0000,0.0000,639.2676,121.773,489,0.034908,4.186
0.0000,0.0000,304.9193,39.499,567,0.018242,2.461
0.0000,0.0000,224.1069,45.931,651,0.012095,3.394
0.0000,0.0000,223.1060,45.078,4859,0.012653,2.569
0.0000,0.0000,223.1060,44.789,3284,0.014453,2.461
0.0000,0.0000,283.1096,56.133,674,0.017211,2.304
0.0000,0.0000,294.0597,50.156,846,0.017478,2.250
0.0000,0.0000,197.0655,37.235,1759,0.015853,2.230
0.0000,0.0000,198.0714,37.323,823,0.016309,2.295
0.0000,0.0000,431.2404,74.535,939,0.024227,2.432
0.0000,0.0000,197.0654,37.385,6777,0.013759,2.194
0.0000,0.0000,431.2274,74.564,472,0.030643,2.505
0.0000,0.0000,134.8690,19.857,725,0.012461,2.766
0.0000,0.0000,197.0645,36.787,3843,0.013137,2.174
0.0000,0.0000,197.0660,37.159,828,0.013651,1.789
0.0000,0.0000,607.2729,124.074,524,0.028072,5.220
0.0000,0.0000,655.2902,126.122,414,0.030651,4.158
0.0000,0.0000,646.2598,124.486,480,0.041152,3.194
0.0000,0.0000,607.4135,123.317,886,0.024193,3.783
0.0000,0.0000,644.2573,124.854,1475,0.034135,5.352
0.0000,0.0000,654.2845,125.135,1603,0.023561,4.030
0.0000,0.0000,645.2534,123.508,1652,0.030564,4.666
0.0000,0.0000,609.2836,122.556,2265,0.028433,3.678
0.0000,0.0000,653.2838,125.236,3196,0.029994,4.262
0.0000,0.0000,643.2533,124.356,4380,0.026176,5.205
0.0000,0.0000,608.2787,123.279,10511,0.024244,4.269
0.0000,0.0000,607.2762,123.136,32444,0.020569,4.896
0.0000,0.0000,646.2593,124.819,517,0.022009,2.638
0.0000,0.0000,610.2865,122.760,597,0.03207,4.172
0.0000,0.0000,608.4197,123.309,646,0.019705,3.794
0.0000,0.0000,301.1695,53.578,672,0.019084,2.425
0.0000,0.0000,607.5715,123.394,1092,0.021267,4.083
0.0000,0.0000,359.0925,59.855,1388,0.019167,2.161
0.0000,0.0000,644.2585,124.816,1497,0.028898,3.161
0.0000,0.0000,645.2557,123.990,1697,0.027644,4.608
0.0000,0.0000,607.4149,123.392,1921,0.02158,4.284
0.0000,0.0000,609.2850,123.798,2652,0.031379,5.728
0.0000,0.0000,654.2873,125.925,2800,0.029109,2.579
0.0000,0.0000,643.2540,124.463,5207,0.025132,4.527
0.0000,0.0000,653.2844,125.636,10559,0.02672,4.217
0.0000,0.0000,608.2812,123.388,17667,0.023649,4.906
0.0000,0.0000,607.2768,123.334,52262,0.02071,5.176
0.0000,0.0000,301.1749,54.124,523,0.020923,2.992
0.0000,0.0000,607.5721,123.036,619,0.02794,4.700
0.0000,0.0000,359.0953,60.135,766,0.019623,1.836
0.0000,0.0000,646.2595,124.240,906,0.028474,4.388
0.0000,0.0000,607.4159,123.200,1419,0.02143,3.797
0.0000,0.0000,645.2567,125.121,1481,0.03557,4.931
0.0000,0.0000,654.2879,125.824,1671,0.03253,5.585
0.0000,0.0000,644.2588,124.703,2164,0.028668,4.619
0.0000,0.0000,609.2824,122.782,2763,0.027619,3.229
0.0000,0.0000,643.2562,124.357,4762,0.026562,4.803
0.0000,0.0000,653.2836,125.604,5113,0.026162,5.127
0.0000,0.0000,608.2810,123.137,15548,0.024961,4.387
0.0000,0.0000,607.2773,123.188,42085,0.022869,4.689
0.0000,0.0000,610.2829,123.871,383,0.028821,3.601
0.0000,0.0000,646.2604,126.264,389,0.024993,2.473
0.0000,0.0000,654.2907,125.526,1067,0.034052,3.415
0.0000,0.0000,645.2537,125.082,1109,0.035875,3.790
0.0000,0.0000,609.2863,124.933,1115,0.03952,4.043
0.0000,0.0000,644.2572,125.070,1419,0.031108,4.042
0.0000,0.0000,653.2831,125.747,1695,0.029311,5.342
0.0000,0.0000,643.2526,124.677,3340,0.035968,4.894
0.0000,0.0000,608.2820,123.669,6545,0.025083,4.973
0.0000,0.0000,607.2772,123.777,17129,0.022134,4.312
0.0000,0.0000,304.9235,39.106,383,0.022785,3.357
0.0000,0.0000,645.2545,123.626,458,0.03276,3.783
0.0000,0.0000,577.2615,115.658,478,0.029516,3.301
0.0000,0.0000,653.2920,125.735,534,0.031329,3.983
0.0000,0.0000,643.2450,124.005,705,0.035773,4.064
0.0000,0.0000,608.2810,122.746,968,0.04072,3.449
0.0000,0.0000,607.2755,122.775,5293,0.023172,3.932
0.0000,0.0000,578.2597,114.457,333,0.030297,4.601
0.0000,0.0000,577.2645,113.490,506,0.025118,3.696
0.0000,0.0000,643.2499,124.378,549,0.035259,1.874
0.0000,0.0000,179.0785,34.802,760,0.014848,1.958
0.0000,0.0000,607.2771,122.780,1243,0.023907,4.129
0.0000,0.0000,577.2653,114.777,634,0.026786,3.619
0.0000,0.0000,215.0558,38.391,832,0.016924,2.389
0.0000,0.0000,306.0883,59.236,1607,0.014626,3.000
0.0000,0.0000,305.0889,58.986,5614,0.016428,2.495
0.0000,0.0000,306.0935,59.318,2596,0.019375,3.301
0.0000,0.0000,305.0874,59.162,16757,0.016852,3.163
0.0000,0.0000,705.1588,118.529,577,0.036775,2.821
0.0000,0.0000,642.2441,113.541,603,0.033515,2.410
0.0000,0.0000,607.2700,111.091,610,0.027796,2.661
0.0000,0.0000,304.9223,39.049,645,0.01636,2.206
0.0000,0.0000,703.1615,117.987,676,0.043558,1.870
0.0000,0.0000,641.2455,113.160,911,0.032748,4.556
0.0000,0.0000,606.2677,111.089,1159,0.03527,4.644
0.0000,0.0000,306.0902,58.958,2384,0.019205,2.815
0.0000,0.0000,605.2581,110.817,3303,0.028292,5.005
0.0000,0.0000,305.0876,58.563,10502,0.01779,2.654
0.0000,0.0000,643.2356,113.862,718,0.034427,2.667
0.0000,0.0000,642.2401,114.030,751,0.028032,2.278
0.0000,0.0000,223.0316,40.373,773,0.015887,2.006
0.0000,0.0000,651.2612,116.165,853,0.038873,3.196
0.0000,0.0000,607.2587,110.312,871,0.03681,3.219
0.0000,0.0000,705.1590,117.673,1033,0.038128,4.228
0.0000,0.0000,703.1662,118.743,1446,0.037214,3.812
0.0000,0.0000,305.0892,59.290,2506,0.017674,2.697
0.0000,0.0000,641.2389,113.556,3236,0.029284,3.450
0.0000,0.0000,606.2644,110.991,4046,0.024704,4.155
0.0000,0.0000,605.2610,110.828,16735,0.02174,3.676
0.0000,0.0000,704.1635,118.631,333,0.03495,2.748
0.0000,0.0000,642.2458,114.654,721,0.030004,3.148
0.0000,0.0000,297.0500,51.305,800,0.019953,2.463
0.0000,0.0000,651.2636,116.275,882,0.027917,3.366
0.0000,0.0000,705.1591,119.435,896,0.036367,2.415
0.0000,0.0000,607.2684,111.537,989,0.024036,3.658
0.0000,0.0000,643.2401,113.948,998,0.030292,2.120
0.0000,0.0000,703.1651,119.186,1206,0.032533,4.577
0.0000,0.0000,606.2636,111.200,2288,0.035826,4.775
0.0000,0.0000,641.2423,114.257,3451,0.027547,3.731
0.0000,0.0000,605.2615,110.982,10073,0.024176,4.272
0.0000,0.0000,643.2368,112.457,432,0.031844,2.164
0.0000,0.0000,705.1625,118.236,449,0.046411,2.737
0.0000,0.0000,387.2958,78.704,543,0.024939,2.106
0.0000,0.0000,641.2410,113.940,608,0.030891,4.568
0.0000,0.0000,606.2627,110.518,1150,0.022208,3.858
0.0000,0.0000,605.2619,110.937,3629,0.026469,3.664
0.0000,0.0000,387.2911,78.159,562,0.020949,2.876
0.0000,0.0000,605.2627,111.296,623,0.039316,2.456
0.0000,0.0000,315.1881,56.424,1381,0.016509,2.170
0.0000,0.0000,315.1876,56.559,2127,0.018436,2.547
0.0000,0.0000,556.2793,90.597,466,0.030251,2.920
0.0000,0.0000,555.2766,90.354,2111,0.028878,3.172
0.0000,0.0000,554.2722,90.411,7920,0.023887,3.205
0.0000,0.0000,243.1637,45.208,572,0.017618,2.547
0.0000,0.0000,174.9623,25.384,683,0.015617,1.936
0.0000,0.0000,223.0325,40.782,855,0.014064,2.204
0.0000,0.0000,295.1388,58.742,439,0.024657,1.941
0.0000,0.0000,223.0334,40.601,1767,0.013004,2.521
0.0000,0.0000,223.0338,40.831,1061,0.017259,2.755
0.0000,0.0000,270.0499,49.288,1057,0.01801,2.483
0.0000,0.0000,270.0506,49.384,1149,0.017864,2.269
0.0000,0.0000,177.0983,39.157,1157,0.013706,1.871
0.0000,0.0000,236.1080,44.405,517,0.023152,2.255
0.0000,0.0000,307.0552,54.886,698,0.015443,2.383
0.0000,0.0000,177.0944,38.553,2353,0.013611,2.358
0.0000,0.0000,294.1856,57.563,801,0.019369,2.739
0.0000,0.0000,236.1062,44.190,1115,0.016109,2.185
0.0000,0.0000,221.1555,44.903,1360,0.013788,2.099
0.0000,0.0000,177.0990,38.356,1919,0.014709,2.267
0.0000,0.0000,293.1805,58.241,2358,0.014843,2.394
0.0000,0.0000,236.1071,44.273,827,0.016601,2.158
0.0000,0.0000,293.1833,59.180,948,0.018956,2.501
0.0000,0.0000,297.1622,61.379,1084,0.017995,2.653
0.0000,0.0000,177.0952,39.022,1311,0.014726,1.785
0.0000,0.0000,297.1570,61.047,420,0.022326,3.139
0.0000,0.0000,309.1612,62.239,827,0.019965,3.278
0.0000,0.0000,297.1596,60.646,610,0.019225,3.035
0.0000,0.0000,297.1611,54.889,1407,0.016912,2.521
0.0000,0.0000,297.1570,55.273,549,0.018848,2.260
0.0000,0.0000,359.0882,60.271,587,0.02249,2.806
0.0000,0.0000,309.1544,61.690,725,0.01954,3.368
0.0000,0.0000,297.1589,60.831,740,0.018116,3.157
0.0000,0.0000,309.1629,63.872,497,0.021231,3.546
0.0000,0.0000,401.1382,68.018,649,0.024862,1.862
0.0000,0.0000,297.1559,56.155,710,0.017933,2.747
0.0000,0.0000,265.1558,52.604,718,0.016435,2.732
0.0000,0.0000,359.0895,60.566,868,0.01961,2.721
0.0000,0.0000,297.1599,61.167,1806,0.018984,3.470
0.0000,0.0000,309.1627,62.489,408,0.021579,3.476
0.0000,0.0000,309.1536,64.025,462,0.019876,5.254
0.0000,0.0000,297.1567,53.965,545,0.023355,2.544
0.0000,0.0000,265.1538,51.879,547,0.024459,2.251
0.0000,0.0000,298.1638,59.362,632,0.019841,2.452
0.0000,0.0000,307.1685,57.589,2150,0.017459,2.232
0.0000,0.0000,297.1596,59.808,3918,0.019857,3.449
0.0000,0.0000,298.1611,60.285,455,0.018528,2.585
0.0000,0.0000,309.1616,62.565,512,0.019175,4.503
0.0000,0.0000,307.1668,58.005,795,0.018439,2.664
0.0000,0.0000,297.1584,59.851,3302,0.01778,3.393
0.0000,0.0000,309.1575,64.287,508,0.017613,3.597
0.0000,0.0000,297.1599,59.983,2726,0.016838,4.592
0.0000,0.0000,601.2771,119.951,402,0.032646,4.373
0.0000,0.0000,585.3018,115.642,442,0.020238,2.574
0.0000,0.0000,267.1567,53.289,574,0.020595,3.273
0.0000,0.0000,265.2442,52.925,862,0.013661,1.937
0.0000,0.0000,298.1624,61.832,2418,0.01868,3.016
0.0000,0.0000,266.1573,52.854,2643,0.016592,2.486
0.0000,0.0000,297.1600,62.163,14221,0.016496,2.979
0.0000,0.0000,265.1527,52.960,24950,0.013333,2.329
0.0000,0.0000,554.2992,105.458,505,0.028151,3.482
0.0000,0.0000,601.2737,118.302,585,0.029127,5.231
0.0000,0.0000,585.3040,116.192,597,0.035849,3.836
0.0000,0.0000,569.2632,108.520,740,0.024889,4.356
0.0000,0.0000,333.1417,62.515,801,0.016035,2.116
0.0000,0.0000,197.8125,23.445,1011,0.014311,2.137
0.0000,0.0000,297.2575,61.687,1019,0.014085,2.536
0.0000,0.0000,160.8436,20.393,1061,0.011051,2.373
0.0000,0.0000,553.2972,106.617,1360,0.031759,3.865
0.0000,0.0000,299.1567,61.658,1547,0.018929,2.664
0.0000,0.0000,265.3492,52.367,2179,0.01406,2.267
0.0000,0.0000,267.1520,52.251,3690,0.017717,2.483
0.0000,0.0000,265.2448,52.372,3729,0.01359,2.307
0.0000,0.0000,298.1625,62.111,4316,0.017725,3.146
0.0000,0.0000,266.1571,52.393,9604,0.015574,2.605
0.0000,0.0000,297.1594,61.793,27212,0.014854,3.035
0.0000,0.0000,265.1561,52.360,59838,0.015518,2.542
0.0000,0.0000,585.2973,116.138,479,0.040008,3.996
0.0000,0.0000,395.1162,67.334,484,0.024147,1.724
0.0000,0.0000,553.2985,106.345,619,0.034476,3.197
0.0000,0.0000,197.8130,23.971,698,0.016587,1.882
0.0000,0.0000,195.8163,24.157,740,0.015361,2.425
0.0000,0.0000,569.2717,109.131,1003,0.027522,3.478
0.0000,0.0000,297.2571,61.243,1062,0.014553,3.125
0.0000,0.0000,299.1624,60.974,1752,0.019011,2.720
0.0000,0.0000,265.3487,52.749,2153,0.014188,2.192
0.0000,0.0000,265.2450,52.753,3620,0.013449,2.181
0.0000,0.0000,298.1652,61.034,3886,0.01842,3.266
0.0000,0.0000,267.1524,52.580,4105,0.018514,2.365
0.0000,0.0000,266.1576,52.739,12058,0.015538,2.262
0.0000,0.0000,297.1601,61.341,30729,0.014605,3.329
0.0000,0.0000,265.1548,52.747,64258,0.015368,2.410
0.0000,0.0000,417.2309,71.527,440,0.029723,1.947
0.0000,0.0000,585.3023,116.760,466,0.024938,3.612
0.0000,0.0000,267.1539,52.420,816,0.021432,2.861
0.0000,0.0000,265.2443,52.931,857,0.013439,2.071
0.0000,0.0000,297.2573,61.341,891,0.01473,2.450
0.0000,0.0000,299.1584,61.374,1367,0.019614,2.664
0.0000,0.0000,266.1566,52.979,2448,0.017374,2.262
0.0000,0.0000,298.1606,61.127,2817,0.021394,3.145
0.0000,0.0000,297.1597,61.357,26275,0.015972,3.217
0.0000,0.0000,265.1528,52.996,26899,0.013825,2.481
0.0000,0.0000,417.2344,71.879,415,0.023149,4.205
0.0000,0.0000,311.1728,62.580,440,0.019207,4.074
0.0000,0.0000,299.1562,60.442,935,0.020071,2.721
0.0000,0.0000,298.1634,60.214,2008,0.020152,2.729
0.0000,0.0000,265.1522,52.644,4980,0.017515,2.283
0.0000,0.0000,297.1599,60.452,16223,0.014859,2.888
0.0000,0.0000,344.2222,62.807,469,0.026297,2.311
0.0000,0.0000,311.1808,62.651,481,0.023817,3.899
0.0000,0.0000,617.3106,121.108,513,0.032592,3.067
0.0000,0.0000,427.1225,75.871,544,0.029253,1.791
0.0000,0.0000,365.1424,70.289,741,0.021682,2.154
0.0000,0.0000,297.2578,59.661,881,0.015197,2.254
0.0000,0.0000,265.1532,52.583,973,0.01863,2.144
0.0000,0.0000,299.1527,59.922,1244,0.019574,2.112
0.0000,0.0000,343.2194,62.514,1743,0.021335,2.386
0.0000,0.0000,298.1662,59.745,3482,0.020092,2.772
0.0000,0.0000,297.1603,59.692,23501,0.015088,2.709
0.0000,0.0000,633.2795,124.296,485,0.031988,3.410
0.0000,0.0000,617.3042,122.055,583,0.038538,4.165
0.0000,0.0000,365.1502,70.718,752,0.022102,2.804
0.0000,0.0000,311.1753,62.721,765,0.019655,2.683
0.0000,0.0000,297.3660,59.845,858,0.016577,2.239
0.0000,0.0000,299.1572,59.608,1408,0.020677,2.426
0.0000,0.0000,297.2577,59.817,1428,0.015354,2.315
0.0000,0.0000,343.2193,62.808,2531,0.018404,2.620
0.0000,0.0000,298.1615,59.790,6200,0.017747,2.280
0.0000,0.0000,297.1603,59.868,39978,0.014386,2.620
0.0000,0.0000,343.2189,62.581,537,0.024859,2.421
0.0000,0.0000,311.1749,63.070,609,0.018756,3.336
0.0000,0.0000,355.1188,70.351,663,0.018695,3.272
0.0000,0.0000,365.1466,70.528,668,0.020735,2.706
0.0000,0.0000,279.1682,56.140,707,0.019951,1.892
0.0000,0.0000,299.1571,60.211,805,0.015894,3.000
0.0000,0.0000,298.1594,60.036,1704,0.020242,3.080
0.0000,0.0000,297.1575,59.936,10186,0.016847,3.304
0.0000,0.0000,323.1741,65.965,555,0.019886,2.771
0.0000,0.0000,311.1741,62.479,654,0.018547,2.755
0.0000,0.0000,298.1611,59.502,709,0.018462,3.068
0.0000,0.0000,348.2284,66.428,761,0.018934,2.370
0.0000,0.0000,297.1593,59.231,3623,0.0175,2.973
0.0000,0.0000,297.1578,60.106,917,0.017846,3.240
0.0000,0.0000,195.1440,41.907,1028,0.011671,2.518
0.0000,0.0000,311.1734,63.462,1326,0.017936,2.614
0.0000,0.0000,312.1751,64.330,560,0.019052,3.498
0.0000,0.0000,323.1704,65.755,744,0.019272,4.206
0.0000,0.0000,195.1448,43.185,999,0.01465,2.648
0.0000,0.0000,311.1746,64.510,1834,0.018717,3.961
0.0000,0.0000,323.1824,63.797,302,0.025459,1.755
0.0000,0.0000,312.1807,63.548,492,0.023226,3.837
0.0000,0.0000,311.1725,58.000,1460,0.017451,2.848
0.0000,0.0000,311.1748,63.661,5062,0.018177,3.793
0.0000,0.0000,312.1746,62.756,459,0.018791,2.207
0.0000,0.0000,271.1958,51.359,714,0.01825,2.666
0.0000,0.0000,312.1763,58.328,784,0.017628,2.597
0.0000,0.0000,323.1724,66.167,1122,0.020445,3.464
0.0000,0.0000,157.1256,37.494,1339,0.011867,2.310
0.0000,0.0000,311.1740,63.896,4448,0.017251,3.809
0.0000,0.0000,311.1750,57.974,4780,0.018799,2.794
0.0000,0.0000,312.1808,57.772,367,0.028393,1.887
0.0000,0.0000,323.1728,66.557,820,0.018543,4.233
0.0000,0.0000,397.1167,62.505,1034,0.022281,2.486
0.0000,0.0000,312.1749,63.231,1050,0.019401,2.957
0.0000,0.0000,311.1757,57.848,3809,0.018635,2.580
0.0000,0.0000,311.1727,63.580,4382,0.018949,3.515
0.0000,0.0000,312.1747,59.060,235,0.01965,2.377
0.0000,0.0000,323.1771,66.484,455,0.021369,3.440
0.0000,0.0000,397.1181,62.633,609,0.024657,2.346
0.0000,0.0000,312.1779,63.846,921,0.01646,3.892
0.0000,0.0000,311.1743,58.007,1559,0.019192,2.910
0.0000,0.0000,311.1741,64.177,5077,0.01902,4.063
0.0000,0.0000,441.1341,81.334,475,0.022655,3.839
0.0000,0.0000,289.0916,57.605,758,0.014982,2.888
0.0000,0.0000,323.1772,67.023,826,0.018387,4.054
0.0000,0.0000,312.1784,62.492,1130,0.019116,3.943
0.0000,0.0000,312.1798,66.025,1379,0.017363,2.809
0.0000,0.0000,555.2749,89.778,2407,0.023043,3.063
0.0000,0.0000,311.1754,61.057,6909,0.016778,3.866
0.0000,0.0000,554.2714,89.656,9354,0.024107,3.373
0.0000,0.0000,311.1742,66.130,10645,0.015781,3.228
0.0000,0.0000,325.1890,64.338,436,0.01908,3.073
0.0000,0.0000,411.0774,71.969,442,0.021243,2.999
0.0000,0.0000,379.1641,75.840,498,0.020596,3.283
0.0000,0.0000,661.3181,138.083,545,0.033457,3.575
0.0000,0.0000,409.0710,70.760,609,0.024289,2.757
0.0000,0.0000,645.3397,135.871,629,0.035799,3.583
0.0000,0.0000,195.8125,23.808,647,0.014054,2.559
0.0000,0.0000,197.8137,23.126,730,0.015965,2.305
0.0000,0.0000,162.8420,20.164,800,0.012019,2.316
0.0000,0.0000,160.8450,20.973,936,0.012606,1.832
0.0000,0.0000,311.3855,65.475,1769,0.016608,2.871
0.0000,0.0000,311.2729,65.422,3063,0.015785,2.882
0.0000,0.0000,313.1696,65.703,3997,0.020304,3.300
0.0000,0.0000,312.1777,65.658,13095,0.016578,3.522
0.0000,0.0000,311.1750,65.461,64163,0.014888,3.877
0.0000,0.0000,661.3102,137.582,347,0.025612,2.637
0.0000,0.0000,411.0973,73.195,349,0.023843,3.313
0.0000,0.0000,441.1291,81.070,451,0.027587,2.103
0.0000,0.0000,314.1788,65.896,503,0.023839,4.284
0.0000,0.0000,645.3358,133.298,726,0.032008,4.536
